label,Ver,Last-Modified-JST,feed_start_date,feed_end_date,feed_version,feed_publisher_name,license_name,url
鳥羽市　市営定期船,1,2022-12-06 22:26,20221206,20231231,2019/04/01改正,鳥羽市,CC BY 4.0,https://www.rosenzu.com/~gtfs/toba_ship/toba_ship_GTFS.zip
鳥羽市　かもめバス,1,2023-03-20 11:17,20230401,20240331,2023/04/01改正,鳥羽市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/tobacity/feeds/communitybus/files/feed.zip
鳥羽市　かもめバス,2,2023-03-20 11:17,20230401,20240331,2023/04/01改正,鳥羽市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/tobacity/feeds/communitybus/files/feed.zip?rid=next
鳥羽市　市営定期船,1,2023-03-19 13:43,20221206,20231231,2019/04/01改正,鳥羽市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/tobacity/feeds/teikisen/files/feed.zip
鳥羽市　市営定期船,2,2023-03-19 13:43,20221206,20231231,2019/04/01改正,鳥羽市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/tobacity/feeds/teikisen/files/feed.zip?rid=next
松阪市コミュニティ交通,1,2023-03-17 12:26,20230317,20240331,2022/04/01改正-見える化ver2.6d,松阪市,CC BY 4.0,https://www.rosenzu.com/~gtfs/matsusaka/matsusaka_GTFS.zip
松阪市コミュニティ交通,1,2023-03-17 12:42,20230317,20240331,2022/04/01改正-見える化ver2.6d,松阪市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/matsusakacity/feeds/communitybus/files/feed.zip
松阪市コミュニティ交通,2,2023-03-17 12:42,20230317,20240331,2022/04/01改正-見える化ver2.6d,松阪市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/matsusakacity/feeds/communitybus/files/feed.zip?rid=next
熊野市バス・御浜町自主運行バス,1,2023-03-01 08:04,20230301,20250105,2023/03/01改正-見える化ver2.6d,熊野市,CC BY 4.0,https://www.rosenzu.com/~gtfs/kumano/kumano_GTFS.zip
熊野市　市街地周遊バス,1,2022-04-28 09:06,20220330,20231231,2021/04/01改正-見える化ver2.6d,熊野市,CC BY 4.0,https://www.rosenzu.com/~gtfs/kumano_shuyu/kumano_shuyu_GTFS.zip
バスネット津　ぐるっと・つーバス,1,2023-03-28 22:03,20220206,20231231,2015/04/01改正-見える化ver2.6_0301ファイル更新,バスネット津,CC BY 4.0,https://www.rosenzu.com/~gtfs/busnettsu/busnettsu_GTFS.zip
バスネット津　ぐるっと・つーバス,1,2023-03-28 21:33,20220206,20231231,2015/04/01改正-見える化ver2.6_0301ファイル更新,バスネット津,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/busnet-tsu/feeds/guruttotsubus/files/feed.zip
バスネット津　ぐるっと・つーバス,2,2023-03-28 21:33,20220206,20231231,2015/04/01改正-見える化ver2.6_0301ファイル更新,バスネット津,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/busnet-tsu/feeds/guruttotsubus/files/feed.zip?rid=next
伊勢鉄道,1,2023-03-20 12:39,20230318,20240331,2023/03/18改正-見える化ver2.6d,伊勢鉄道,CC BY 4.0,https://www.rosenzu.com/~gtfs/iserailway/iserailway_GTFS.zip
伊勢鉄道,1,2023-03-20 14:05,20230318,20240331,2023/03/18改正-見える化ver2.6d,伊勢鉄道,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/isetetu/feeds/iserailway/files/feed.zip
伊勢鉄道,2,2023-03-20 14:05,20230318,20240331,2023/03/18改正-見える化ver2.6d,伊勢鉄道,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/isetetu/feeds/iserailway/files/feed.zip?rid=next
生活バスよっかいち,1,2022-08-11 09:49,20220802,20231231,2022/07/01改正-見える化ver2.6d,生活バス四日市,CC BY 4.0,https://www.rosenzu.com/~gtfs/sbusyokkaichi/sbusyokkaichi_GTFS.zip
生活バスよっかいち,1,2023-03-06 21:09,20220802,20231231,2022/07/01改正-見える化ver2.6d,生活バス四日市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/seikatsubus-yokkaichi/feeds/sbusyokkaichi/files/feed.zip
生活バスよっかいち,2,2023-03-06 21:09,20220802,20231231,2022/07/01改正-見える化ver2.6d,生活バス四日市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/seikatsubus-yokkaichi/feeds/sbusyokkaichi/files/feed.zip?rid=next
川越町　ふれあいバス,1,2022-09-12 10:04,20220812,20230331,2022/08/01改正-見える化ver2.6d,川越町,CC BY 4.0,https://www.town.kawagoe.mie.jp/wp-content/themes/kawagoecho/images/hureaibus202208.zip
三重交通（四日市営業所）,1,,20221224,20230630,20221224_20230330,三重交通(四日市営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/yokkaichi/gtfsFeed
三重交通（中勢営業所）,1,,20220401,20230331,三重交通_90南紀_20220401改正_結合,三重交通(中勢営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/chusei/gtfsFeed
三重交通（桑名営業所）,1,,20220401,20230331,三重交通_90南紀_20220401改正_結合,三重交通(桑名営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/kuwana/gtfsFeed
三重交通（伊賀営業所）,1,,20230301,20230630,20230301_20230330,三重交通(伊賀営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/iga/gtfsFeed
三重交通（松阪営業所）,1,,20220601,20230628,20220601_20230330,三重交通(松阪営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/matsusaka/gtfsFeed
三重交通（伊勢営業所）,1,,20230101,20230630,20230101_20230330,三重交通(伊勢営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/ise/gtfsFeed
三重交通（志摩営業所）,1,,20220401,20230331,三重交通_90南紀_20220401改正_結合,三重交通(志摩営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/shima/gtfsFeed
三重交通（南紀営業所）,1,,20220401,20230331,三重交通_90南紀_20220401改正_結合,三重交通(南紀営業所),CC BY 4.0,https://bus-vision.jp/gtfs_v2/nanki/gtfsFeed
紀宝町民バス,1,2023-02-20 17:13,20230212,20240104,2021/04/01改正-見える化ver2.6d,紀宝町,CC BY 4.0,https://www.rosenzu.com/~gtfs/kiho/kiho_GTFS.zip
日野町営バス,1,2023-02-20 16:36,20230213,20240212,2023/02/10改正-見える化ver2.6d,日野町,CC BY 4.0,https://data.bodik.jp/dataset/e3f3ad12-171c-442b-95b5-896f4b50e5a7/resource/e431dddb-dc3a-4699-b570-9d77043306fa/download/gtfs.zip
加古川市　かこバス・かこバスミニ（市サイト版）,1,2023-02-24 10:54,20230101,20231231,,加古川市,CC BY 4.0,https://opendata-api-kakogawa.jp/ckan/dataset/e6353d20-66e3-4d17-8cb4-dd91836d8195/resource/5773f858-07dc-4168-a2fc-0879ec273a84/download/gtfs.zip
加古川市　かこバス・かこバスミニ,1,2023-02-15 14:09,20230101,20231231,,加古川市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kakogawacity/feeds/kakobuskakobusmini/files/feed.zip
加古川市　かこバス・かこバスミニ,2,2023-02-15 14:09,20230101,20231231,,加古川市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kakogawacity/feeds/kakobuskakobusmini/files/feed.zip?rid=next
淡路市　あわ神あわ姫バス,1,2023-03-06 11:14,20230303,20240302,2022/03/19改正,淡路市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/awajicity/feeds/awajinawahimebus/files/feed.zip
淡路市　あわ神あわ姫バス,2,2023-03-06 11:14,20230303,20240302,2022/03/19改正,淡路市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/awajicity/feeds/awajinawahimebus/files/feed.zip?rid=next
福崎町コミュニティバス（巡回バス、ふくひめ号、福崎町・加西市連携コミュニティバス）,1,2023-03-06 11:28,20230401,20240331,2023v1-2023年03月03日 13時31分44秒-西沢ツールver8.19,福崎町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/fukusakitown/feeds/junkai-fukuhime-fukusakikasairenkei/files/feed.zip
福崎町コミュニティバス（巡回バス、ふくひめ号、福崎町・加西市連携コミュニティバス）,2,2023-03-06 11:28,20230401,20240331,2023v1-2023年03月03日 13時31分44秒-西沢ツールver8.19,福崎町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/fukusakitown/feeds/junkai-fukuhime-fukusakikasairenkei/files/feed.zip?rid=next
姫路市コミュニティバス,1,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/himejicity/feeds/ieshima-boze-yukihiko/files/feed.zip
姫路市コミュニティバス,2,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/himejicity/feeds/ieshima-boze-yukihiko/files/feed.zip?rid=next
香美町　町民バス,1,2023-03-29 11:52,20211201,20240331,2021v8-2023年03月26日 11時53分01秒-西沢ツールver8.10,香美町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/hyogo-kamitown/feeds/kamichominbus/files/feed.zip
香美町　町民バス,2,2023-03-29 11:52,20211201,20240331,2021v8-2023年03月26日 11時53分01秒-西沢ツールver8.10,香美町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/hyogo-kamitown/feeds/kamichominbus/files/feed.zip?rid=next
上郡町　愛のり号,1,2022-12-03 21:14,20221001,20240531,2022v2-2022年09月28日 12時27分16秒-西沢ツールver8.18,上郡町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kamigoritown/feeds/ainorigo/files/feed.zip
上郡町　愛のり号,2,2022-12-03 21:14,20221001,20240531,2022v2-2022年09月28日 12時27分16秒-西沢ツールver8.18,上郡町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kamigoritown/feeds/ainorigo/files/feed.zip?rid=next
洲本市コミュニティバス,1,2023-02-28 14:50,20230401,20240331,2022v01-2022年12月28日 10時08分29秒-西沢ツールver8.18,洲本市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/sumotocity/feeds/communitybus/files/feed.zip
洲本市コミュニティバス,2,2023-02-28 14:50,20230401,20240331,2022v01-2022年12月28日 10時08分29秒-西沢ツールver8.18,洲本市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/sumotocity/feeds/communitybus/files/feed.zip?rid=next
西宮市コミュニティ交通「ぐるっと生瀬」,1,2022-12-01 17:13,20220908,20240331,,西宮市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/nishinomiyacity/feeds/guruttonamaze/files/feed.zip
西宮市コミュニティ交通「ぐるっと生瀬」,2,2022-12-01 17:13,20220908,20240331,,西宮市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/nishinomiyacity/feeds/guruttonamaze/files/feed.zip?rid=next
西宮市　さくらやまなみバス,1,2023-02-03 15:25,20230401,20240331,2023v1-2023年01月31日 13時50分16秒-西沢ツールver8.19,ジョルダン株式会社,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/nishinomiyacity/feeds/sakurayamanami/files/feed.zip
西宮市　さくらやまなみバス,2,2023-02-03 15:25,20230401,20240331,2023v1-2023年01月31日 13時50分16秒-西沢ツールver8.19,ジョルダン株式会社,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/nishinomiyacity/feeds/sakurayamanami/files/feed.zip?rid=next
新温泉町　町民バス夢つばめ,1,2023-02-28 10:03,20230201,20240331,,新温泉町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/shinonsentown/feeds/yumetsubame/files/feed.zip
新温泉町　町民バス夢つばめ,2,2023-02-28 10:03,20230201,20240331,,新温泉町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/shinonsentown/feeds/yumetsubame/files/feed.zip
養父市コミュニティバス,1,2022-12-03 21:43,20211001,20241231,,ジョルダン株式会社,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/yabucity/feeds/waiwai-sekimiya-yoka/files/feed.zip
養父市コミュニティバス,2,2022-12-03 21:43,20211001,20241231,,ジョルダン株式会社,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/yabucity/feeds/waiwai-sekimiya-yoka/files/feed.zip?rid=next
神戸市垂水区　塩屋コミュニティバス「しおかぜ」,1,2023-03-16 16:55,20220401,20240331,,神戸市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kobecity/feeds/kobe-shiokaze/files/feed.zip
神戸市垂水区　塩屋コミュニティバス「しおかぜ」,2,2023-03-16 16:55,20220401,20240331,,神戸市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kobecity/feeds/kobe-shiokaze/files/feed.zip?rid=next
猪名川町　ふれあいバス,1,2023-03-22 19:07,20230401,20240331,,猪名川町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/inagawatown/feeds/fureaibus/files/feed.zip
猪名川町　ふれあいバス,2,2023-03-22 19:07,20230401,20240331,,猪名川町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/inagawatown/feeds/fureaibus/files/feed.zip?rid=next
加西市　KASAIねっぴ～号・はっぴーバス,1,2023-03-03 09:46,20230401,20240331,2023v1-2023年03月02日 14時38分07秒-西沢ツールver8.19,加西市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kasaicity/feeds/kasaineppihappybus/files/feed.zip
加西市　KASAIねっぴ～号・はっぴーバス,2,2023-03-03 09:46,20230401,20240331,2023v1-2023年03月02日 14時38分07秒-西沢ツールver8.19,加西市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/kasaicity/feeds/kasaineppihappybus/files/feed.zip?rid=next
市川町コミュニティバス,1,2023-03-16 12:15,20230401,20240331,,市川町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/ichikawatown/feeds/communitybus/files/feed.zip
市川町コミュニティバス,2,2023-03-16 12:15,20230401,20240331,,市川町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/ichikawatown/feeds/communitybus/files/feed.zip?rid=next
赤穂市　市内循環バス「ゆらのすけ」,1,2023-03-20 14:07,20220401,20240331,,赤穂市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/akocity/feeds/yuranosuke/files/feed.zip
赤穂市　市内循環バス「ゆらのすけ」,2,2023-03-20 14:07,20220401,20240331,,赤穂市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/akocity/feeds/yuranosuke/files/feed.zip
佐用町　コミバス佐用,1,2023-03-23 14:35,20230401,20240331,,佐用町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/sayotown/feeds/communitybus/files/feed.zip?rid=next
佐用町　コミバス佐用,2,2023-03-23 14:35,20230401,20240331,,佐用町,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/sayotown/feeds/communitybus/files/feed.zip
丹波篠山市　コミバスハートラン,1,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/tambasasayamacity/feeds/communitybusheartrun/files/feed.zip
丹波篠山市　コミバスハートラン,2,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/tambasasayamacity/feeds/communitybusheartrun/files/feed.zip?rid=next
南あわじ市コミュニティバス　らん・らんバス,1,2022-12-03 22:20,20221001,20230930,2022/10/01改正,南あわじ市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/minamiawajicity/feeds/lanrunbus/files/feed.zip
南あわじ市コミュニティバス　らん・らんバス,2,2022-12-03 22:20,20221001,20230930,2022/10/01改正,南あわじ市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/minamiawajicity/feeds/lanrunbus/files/feed.zip?rid=next
豊岡市　市街地循環バス「コバス」,1,2022-12-03 21:36,20220516,20230515,2021/04/01改正-見える化ver2.6,豊岡市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/toyookacity/feeds/kobus/files/feed.zip
豊岡市　市街地循環バス「コバス」,2,2022-12-03 21:36,20220516,20230515,2021/04/01改正-見える化ver2.6,豊岡市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/toyookacity/feeds/kobus/files/feed.zip?rid=next
豊岡市　市営バス「イナカー」,1,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/toyookacity/feeds/inacar/files/feed.zip
豊岡市　市営バス「イナカー」,2,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/toyookacity/feeds/inacar/files/feed.zip?rid=next
宍粟市　しーたんバス,1,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/shisocity/feeds/shitanbus/files/feed.zip
宍粟市　しーたんバス,2,,,,,,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/shisocity/feeds/shitanbus/files/feed.zip?rid=next
明石市　たこバス,1,2023-02-15 22:27,20230401,20240331,2023v1-2023年02月12日 09時34分56秒-西沢ツールver8.19,明石市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/akashicity/feeds/tacobustacobusmini/files/feed.zip
明石市　たこバス,2,2023-02-15 22:27,20230401,20240331,2023v1-2023年02月12日 09時34分56秒-西沢ツールver8.19,明石市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/akashicity/feeds/tacobustacobusmini/files/feed.zip?rid=next
たつの市コミュニティバス,1,2023-03-07 16:30,20230401,20240331,2023v1-2023年02月17日 13時48分47秒-西沢ツールver8.19,たつの市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/tatsunocity/feeds/communitybus/files/feed.zip
たつの市コミュニティバス,2,2023-03-07 16:30,20230401,20240331,2023v1-2023年02月17日 13時48分47秒-西沢ツールver8.19,たつの市,CC BY 2.1,https://api.gtfs-data.jp/v2/organizations/tatsunocity/feeds/communitybus/files/feed.zip?rid=next
加東市　社市街地乗合タクシー,1,2023-03-17 15:56,20230125,20240331,2023v1-2023年03月17日 13時49分27秒-西沢ツールver8.18,加東市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/katocity/feeds/yashiroshigaichinoriaitaxi/files/feed.zip
加東市　社市街地乗合タクシー,2,2023-03-17 15:56,20230125,20240331,2023v1-2023年03月17日 13時49分27秒-西沢ツールver8.18,加東市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/katocity/feeds/yashiroshigaichinoriaitaxi/files/feed.zip?rid=next
神河町コミュニティバス,1,2023-03-28 13:09,20230201,20240331,2023v1-GMAP-2023年03月28日 10時28分08秒-西沢ツールver8.19,神河町,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/hyogo-kamikawatown/feeds/communitybus/files/feed.zip?rid=current
神河町コミュニティバス,2,2023-03-28 13:09,20230201,20240331,2023v1-GMAP-2023年03月28日 10時28分08秒-西沢ツールver8.19,神河町,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/hyogo-kamikawatown/feeds/communitybus/files/feed.zip?rid=next
西脇市コミュニティバス（ループバス「めぐリン」、おりひめバス）,1,2023-03-10 13:11,20230401,20240331,2023v1-2023年03月08日 10時48分10秒-西沢ツールver8.19,西脇市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/nishiwakicity/feeds/loopbus-orihimebus/files/feed.zip
西脇市コミュニティバス（ループバス「めぐリン」、おりひめバス）,2,2023-03-10 13:11,20230401,20240331,2023v1-2023年03月08日 10時48分10秒-西沢ツールver8.19,西脇市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/nishiwakicity/feeds/loopbus-orihimebus/files/feed.zip?rid=next
朝来市コミュニティバス（アコバス）,1,2022-12-05 14:05,20221216,20231215,2022v2-2022年12月05日 13時28分01秒-西沢ツールver8.19,朝来市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/asagocity/feeds/acobus/files/feed.zip
朝来市コミュニティバス（アコバス）,2,2022-12-05 14:05,20221216,20231215,2022v2-2022年12月05日 13時28分01秒-西沢ツールver8.19,朝来市,CC BY 4.0,https://api.gtfs-data.jp/v2/organizations/asagocity/feeds/acobus/files/feed.zip?rid=next
